node,degree,class,class_degree,score
8066,0.00048262036374024497,0,0.00048737675126324224,4.756387522997273e-06
8245,0.0006478740636036636,0,0.0007387880564488287,9.09139928451651e-05
8348,0.0005025804782268312,0,0.0005352832977900092,3.270281956317808e-05
8351,0.0005235080780176117,0,0.0005738101691162059,5.030209109859417e-05
8361,0.0001672513515751423,0,0.00013287300340037675,-3.437834817476555e-05
8370,0.0010166909749404066,0,0.0008946310130867542,-0.00012205996185365238
8372,0.0006668713721002717,0,0.000772024203468799,0.00010515283136852736
8387,0.0002631561066383699,0,0.00018398381700372905,-7.917228963464086e-05
8391,0.0006684781330583916,0,0.000759697945997495,9.121981293910343e-05
8454,0.0006252047609624418,0,0.0007046775317149386,7.947277075249679e-05
8475,0.0007701668740750567,0,0.0006576264231837592,-0.00011254045089129745
8477,0.0007322372630902298,0,0.0008461052043679758,0.00011386794127774599
8483,0.0001993631583482088,0,0.00013933770719204945,-6.002545115615934e-05
8497,0.0007994841915131899,0,0.0009316274820409959,0.00013214329052780595
8504,0.000853085287885026,0,0.001026965997608513,0.00017388070972348707
8508,0.000799418572435003,0,0.0008369083804238117,3.7489807988808706e-05
8511,0.0007096480354008774,0,0.0008319082183993808,0.0001222601829985034
8512,0.0009935809512094708,0,0.0012095713535235002,0.00021599040231402942
8514,0.0006821531981208704,0,0.000801703987076616,0.00011955078895574563
8520,0.0008631093719888191,0,0.0010326534161634773,0.00016954404417465817
8533,0.0007820096959724623,0,0.0009276551906232704,0.00014564549465080807
8553,0.000522071894333109,0,0.0005670360718461059,4.496417751299691e-05
8572,0.0007241500127319026,0,0.0007922770069312924,6.812699419938987e-05
8586,0.0001587909559691163,1,7.74805663546443e-05,-8.1310389614472e-05
8607,8.167800042435712e-05,0,5.578747705191208e-05,-2.5890523372445044e-05
8660,0.0001211481480097598,0,9.514087237805548e-05,-2.600727563170432e-05
8685,0.001167110019703236,0,0.001006290176616292,-0.000160819843086944
8726,0.0001334008419695849,0,9.874555044144587e-05,-3.465529152813902e-05
8728,0.00046123919846787344,0,0.0005021285786711347,4.088938020326124e-05
8752,0.00046943746412542376,0,0.0004903628306062249,2.0925366480801144e-05
8770,0.0004813500780669943,0,0.0005350430317774461,5.369295371045185e-05
8786,0.0011280157446750241,1,0.00021745611398097376,-0.0009105596306940504
8797,0.0002513255005106475,0,0.00019766621806252655,-5.365928244812097e-05
8802,0.0012468309501256101,1,0.00023963632222186445,-0.0010071946279037456
8906,0.0005971806026207535,0,0.0006856460203974464,8.846541777669283e-05
8939,0.00044353010865578107,1,9.331406734553764e-05,-0.0003502160413102434
8957,0.000593846787807808,1,0.00017189540330283672,-0.0004219513845049713
8961,0.0006467147516321852,1,0.00019144971152372734,-0.00045526504010845784
8992,0.0006295917286388271,0,0.0006541006390411055,2.450891040227843e-05
8996,9.63852131723311e-05,0,7.23711369164022e-05,-2.4014076255928903e-05
9026,0.000348428539342572,0,0.00027026477149159466,-7.816376785097732e-05
9110,0.0001550356361403314,1,0.0006071681513664921,0.0004521325152261607
9254,0.00023017157689228981,0,0.00016878614850581442,-6.138542838647539e-05
9272,0.0006417745875843027,0,0.0006997441969338883,5.79696093495856e-05
9275,0.0005075847512267254,0,0.000512274325119138,4.689573892412537e-06
9294,0.0007429312466886133,0,0.0007698233869806985,2.6892140292085172e-05
9338,0.00015191712683291592,0,0.00011592730527900924,-3.5989821553906675e-05
9345,0.0009766613320350245,0,0.0008475696271808161,-0.00012909170485420833
9363,0.000608979669984119,0,0.0006812723846177806,7.229271463366155e-05
9368,0.0007107611127512911,0,0.0007983951409784678,8.763402822717663e-05
9374,0.0006160358450804143,0,0.0007022165867028716,8.618074162245728e-05
9589,0.00010390347263201012,1,4.908138950015029e-05,-5.4822083131859826e-05
9617,4.6694721525755644e-05,1,6.130595279103933e-05,1.4611231265283683e-05
9680,0.0006938976741032074,0,0.0007766624072793482,8.276473317614082e-05
9707,6.671366766650688e-05,0,3.466230823569329e-05,-3.2051359430813585e-05
9749,0.000710919160075328,0,0.0007860304656930847,7.511130561775679e-05
9761,0.00047689244264532396,0,0.0005035362232603273,2.6643780615003324e-05
9816,0.00011115311309481304,0,7.801604341261642e-05,-3.313706968219662e-05
9853,0.00021476489470200448,0,0.00013675600604445782,-7.800888865754665e-05
9860,0.000553399387563568,0,0.0006448639949305574,9.146460736698936e-05
9861,0.0009693913531787589,0,0.0011780866012531868,0.00020869524807442792
9865,0.0006980911631997926,0,0.0007853261254967658,8.723496229697317e-05
9870,0.0008493869176227651,0,0.000962902079258859,0.00011351516163609385
9878,0.0008382297243836397,0,0.0010075840805777742,0.00016935435619413455
9881,0.00019228602411969095,0,0.00016580651657102153,-2.6479507548669422e-05
9897,0.0007353931613953861,0,0.000793701485668727,5.83083242733409e-05
9898,0.000687567228688133,0,0.0007710002857211585,8.343305703302549e-05
9901,0.0005524040282934635,0,0.0006423824567612681,8.997842846780453e-05
9921,0.0007421686577964255,0,0.0008312781719295774,8.910951413315194e-05
9942,9.715071012170841e-05,0,7.170145217206704e-05,-2.5449257949641376e-05
9944,0.00047970349751712244,0,0.0004964112784318134,1.670778091469096e-05
9949,0.0006120954155183691,0,0.0003970509508631107,-0.00021504446465525834
9965,0.0007175659545348099,0,0.0008281015900045574,0.0001105356354697475
9986,0.0007825238745704399,0,0.0009310871554816092,0.00014856328091116932
10010,0.0001077312545035998,0,8.256493125225203e-05,-2.5166323251347763e-05
10021,0.000525240596943082,0,0.000556029284772273,3.0788687829190974e-05
10028,0.00019068828782153275,0,0.0001439826687494753,-4.6705619072057446e-05
10054,9.466642817480639e-05,0,7.303909984044723e-05,-2.162732833435916e-05
10060,7.383839049787426e-05,1,9.028936757543624e-05,1.6450977077561973e-05
10182,0.00013413058893659493,1,0.00012483559720891547,-9.294991727679466e-06
10197,0.000758408516026567,1,0.0002528052062018312,-0.0005056033098247358
10201,6.659260909153181e-05,1,0.00012752847447214125,6.093586538060944e-05
10224,2.7985133976080966e-05,1,2.7202251880242664e-05,-7.828820958383014e-07
10234,0.0008923585217056093,0,0.0007364123164987202,-0.00015594620520688904
10256,0.0006305081326518311,0,0.0006426637042614045,1.215557160957339e-05
10264,0.0007648617211024474,0,0.0007926548949563159,2.77931738538685e-05
10269,0.0006077390352760463,0,0.0006104433616799792,2.7043264039328194e-06
10297,0.00027272372033046064,0,0.00021498401635395905,-5.773970397650159e-05
10313,0.0013204900086054533,0,0.0011558369461726313,-0.000164653062432822
10316,0.0007245281615587761,0,0.0008481484414466883,0.00012362027988791218
10322,0.0005825386884846895,0,0.0006208551802841331,3.831649179944366e-05
10333,0.0008122144242368048,0,0.000960541066559614,0.00014832664232280926
10339,0.0009186665876886391,1,0.00026622126736853917,-0.0006524453203201
10390,0.0003182460688772579,1,0.00010862850869900289,-0.00020961756017825501
10392,0.0007435314539068497,0,0.0008454819098721745,0.00010195045596532481
10432,0.0006405550102903772,0,0.0007188542160615156,7.82992057711384e-05
10537,0.000497534276593969,0,0.0005465666015956723,4.903232500170335e-05
10557,0.00025998727673825323,0,0.0001864371418806246,-7.355013485762864e-05
10581,0.0004688173278679569,0,0.0005139750253320995,4.5157697464142635e-05
10621,0.0010636071212704909,0,0.0009278735323494372,-0.0001357335889210537
10660,0.0001230884784222755,0,9.901251688967264e-05,-2.407596153260285e-05
10673,0.0005857884062407623,0,0.0006765025876957864,9.071418145502406e-05
10678,0.0006724931449897289,0,0.0007699195556258372,9.74264106361083e-05
10691,0.0005523637005318203,0,0.0006286493318733878,7.62856313415675e-05
10708,0.000773852200498629,0,0.0008955653877073906,0.00012171318720876159
10709,0.0007275294352516179,0,0.0008241611472797815,9.663171202816355e-05
10726,0.0008186121371703323,0,0.0005633961097173515,-0.0002552160274529808
10727,0.00047839210996053727,0,0.0005001440891612112,2.1751979200673917e-05
10733,0.0006751860330832585,0,0.0007814883535199455,0.00010630232043668702
10822,0.000303130985059258,0,0.00023851135910570167,-6.461962595355632e-05
10864,0.0004818246341447687,1,0.00017041962706641818,-0.00031140500707835055
251,0.00012810197422840426,0,6.389875092028024e-05,-6.420322330812402e-05
252,9.23328849947871e-05,1,9.163730255576812e-05,-6.95582439018977e-07
281,2.9147561562291616e-05,0,1.4308738813735807e-05,-1.4838822748555809e-05
291,9.129484712396825e-05,0,6.638957532528286e-05,-2.4905271798685385e-05
303,2.257653084835914e-05,0,1.1730983935498342e-05,-1.0845546912860796e-05
457,0.0001954277833114287,0,0.00014710779693171512,-4.8319986379713594e-05
654,0.0006023531357176471,1,0.0002655867259336919,-0.0003367664097839552
946,3.8525386805476044e-05,1,0.00011249305101723094,7.396766421175488e-05
1164,0.000629977044699469,0,0.00042255729528398357,-0.00020741974941548548
1277,0.0006802944584154818,1,0.0001667443137972455,-0.0005135501446182363
1289,5.033730934383113e-05,0,2.8147698236290638e-05,-2.2189611107540494e-05
1593,7.432681423775576e-05,1,0.00016597696164084527,9.165014740308951e-05
1703,5.2580783187156534e-05,1,0.00010711513706894133,5.4534353881784794e-05
1770,0.0003636400997828844,1,0.0005556443548481139,0.00019200425506522948
2022,6.42854246360133e-05,1,6.655918584618925e-05,2.2737612101759574e-06
2047,6.42785557393501e-05,1,7.343591687261603e-05,9.157361133265931e-06
2119,7.098584837424289e-05,0,4.2531930439781235e-05,-2.845391793446165e-05
2209,7.290511073122727e-05,0,2.4777916786345895e-05,-4.8127193944881377e-05
2210,7.949613988124711e-05,0,3.7711268453800265e-05,-4.178487142744685e-05
2211,0.0001081766428467902,1,0.000246675496560154,0.0001384988537133638
2213,5.942557822989216e-05,1,9.727532740388773e-05,3.784974917399557e-05
2215,7.237796911627654e-05,1,0.0001115514138062421,3.9173444689965555e-05
2219,0.00010776381603516921,1,0.00029442869780226357,0.00018666488176709436
2220,0.00010108245146807552,0,4.864790693152955e-05,-5.2434544536545974e-05
2221,7.273993920436436e-05,1,0.0001769052183362848,0.00010416527913192045
2225,9.899762877613436e-05,1,0.00019933211513215452,0.00010033448635602016
2227,6.540217379706647e-05,0,2.0443056514492563e-05,-4.4959117282573906e-05
2229,5.893158046071649e-05,0,2.0883462161046537e-05,-3.804811829966995e-05
2230,9.437748535332277e-05,0,3.4486685692331665e-05,-5.98907996609911e-05
2233,5.733037319685062e-05,1,0.0001030646363042468,4.573426310739618e-05
2236,6.726596974574994e-05,0,2.412842598636571e-05,-4.313754375938423e-05
2239,6.639826218236414e-05,1,0.00012670162649447235,6.030336431210821e-05
2241,0.00018442166928432822,0,9.781333505965918e-05,-8.660833422466904e-05
2242,6.85453953489452e-05,1,0.00012721947877599525,5.8674083427050046e-05
2245,6.14954760106123e-05,0,2.4958077566576985e-05,-3.653739844403531e-05
2246,0.00014113135812616784,0,9.274817563237931e-05,-4.838318249378853e-05
2307,0.0001936163819002672,1,0.00010773469250363372,-8.588168939663349e-05
2398,8.58838678220358e-05,1,8.356243939788351e-05,-2.3214284241522814e-06
2416,0.00025072546215023213,0,0.00016468400013588854,-8.604146201434358e-05
2835,0.0006415052240475352,1,0.00015026124214031803,-0.0004912439819072171
2879,3.374103057469938e-05,1,4.135678499637989e-05,7.615754421680509e-06
3090,8.816737155471284e-05,0,3.8287792733513044e-05,-4.98795788211998e-05
3259,2.6080629371905816e-05,0,1.771630229676872e-05,-8.364327075137095e-06
3288,3.490644046926151e-05,0,1.8043896567195417e-05,-1.686254390206609e-05
3393,0.0002419072487028981,0,0.00017540251841164668,-6.650473029125141e-05
3692,0.0001209469435577887,0,8.514004350913472e-05,-3.580690004865398e-05
3759,7.09864985663834e-05,0,3.695555555574347e-05,-3.4030943010639924e-05
3778,3.250702853337121e-05,0,1.489917704718579e-05,-1.7607851486185416e-05
4025,0.00011730261316343487,1,0.00015141351127715783,3.4110898113722955e-05
4139,2.1382331145051975e-05,1,4.896345234476177e-05,2.7581121199709796e-05
4457,0.00010423044814422785,0,5.806718770077539e-05,-4.6163260443452454e-05
4503,7.510780213356485e-05,1,0.00011755057438491075,4.2442772251345904e-05
4508,7.493594954104288e-05,0,2.5397530142151848e-05,-4.9538419398891036e-05
4509,5.6676954323048975e-05,0,2.2636919532555342e-05,-3.404003479049363e-05
4511,0.00017079256458777908,0,0.00010594248799842431,-6.485007658935476e-05
4514,5.6961975935264655e-05,1,9.013225150506899e-05,3.317027556980434e-05
4515,0.00012448303085568887,0,6.678494706544496e-05,-5.769808379024391e-05
4517,0.00013115433647913622,1,0.00019889787406095186,6.774353758181564e-05
4518,7.802840639624374e-05,0,3.538530099028053e-05,-4.264310540596321e-05
4519,7.883006356908984e-05,0,2.6528759850428157e-05,-5.2301303718661684e-05
4521,5.8907010138093344e-05,0,2.413024289982683e-05,-3.477676723826651e-05
4524,6.99191522665842e-05,0,2.5133253663024713e-05,-4.478589860355948e-05
4525,0.00018813328711206453,0,0.00011618129917751434,-7.19519879345502e-05
4527,5.2824218108486866e-05,0,2.121733830743655e-05,-3.160687980105031e-05
4528,0.00016670307017261168,0,0.00010556340080840234,-6.113966936420934e-05
4530,0.000529749653099489,1,0.00019152312601319177,-0.00033822652708629725
4531,0.0001288429078907938,0,7.750091516623347e-05,-5.134199272456032e-05
4533,9.139254503539435e-05,1,0.00017089754327022887,7.950499823483452e-05
4534,0.0001655253850320131,0,7.549181764155304e-05,-9.003356739046007e-05
4537,8.557249484608127e-05,1,0.0001518890564349596,6.631656158887833e-05
4542,9.842149175132946e-05,1,0.00012868610576150793,3.026461401017847e-05
4543,0.00010934321775214829,1,9.517681628215603e-05,-1.416640146999226e-05
4546,0.00011326669234706597,0,5.746847922739054e-05,-5.5798213119675435e-05
4547,7.06510136025331e-05,1,9.93276112694431e-05,2.867659766690999e-05
4548,0.0001229217913966448,0,4.408246717587611e-05,-7.883932422076868e-05
4549,0.0002584016494551336,1,0.00015925779884006573,-9.914385061506788e-05
4551,7.468379685295656e-05,1,0.00010811383911428295,3.343004226132639e-05
4553,8.997706016273633e-05,1,0.00017408055796357203,8.41034978008357e-05
4561,0.00015077858711620302,0,7.79233297300785e-05,-7.285525738612452e-05
4562,8.096541305103425e-05,1,0.0001731535881742635,9.218817512322925e-05
4563,0.00010694952774210168,1,0.00019497779517013095,8.802826742802927e-05
4565,0.00012046906109548372,0,6.629348919986414e-05,-5.417557189561958e-05
4567,0.00012655057593152674,0,6.348404705535223e-05,-6.306652887617451e-05
4569,0.00012952431450704075,1,0.00032800143959587285,0.0001984771250888321
4576,0.000538238732121795,1,0.00017902199407173543,-0.00035921673805005953
4577,9.258859505859005e-05,0,3.121343177062453e-05,-6.137516328796552e-05
4578,0.00010561394031032207,0,4.0919011357679844e-05,-6.469492895264223e-05
4580,0.00020809076298810357,1,0.00011445995021750148,-9.363081277060209e-05
4584,9.38714726098481e-05,0,3.540506343885938e-05,-5.846640917098872e-05
4585,0.00011402127829157227,1,9.875356027071164e-05,-1.5267718020860625e-05
4587,0.00010793198100753793,1,0.00021306038181463104,0.00010512840080709311
4588,0.00022514484637203798,1,0.00016448752534819854,-6.065732102383944e-05
4589,7.756173429419339e-05,0,2.9709274807884164e-05,-4.785245948630922e-05
4592,9.43899893526241e-05,1,0.0001765098833657115,8.211989401308741e-05
4593,0.00010029257459022355,1,0.0001245791362197752,2.428656162955164e-05
4595,0.00014695076090788712,1,0.00024176318812680613,9.481242721891901e-05
4597,0.00011520123338412222,1,0.00013652906681705046,2.1327833432928243e-05
4598,0.00015914840875158563,0,9.583922973373734e-05,-6.330917901784829e-05
4602,7.095801643908903e-05,1,0.00011232120998093781,4.1363193541848784e-05
4604,0.00018458568487199548,1,0.0001787613535202833,-5.8243313517121855e-06
4606,0.00011503300097896797,1,0.0001376399735694542,2.2606972590486223e-05
4607,8.22268959131285e-05,0,3.3804824640785796e-05,-4.84220712723427e-05
4609,0.00012056279263670868,0,6.885277118928608e-05,-5.1710021447422605e-05
4610,0.00014247083726456975,0,8.554248517749299e-05,-5.692835208707676e-05
4611,6.905235767020499e-05,0,2.463261588406966e-05,-4.4419741786135334e-05
4614,7.622399933174712e-05,0,2.6741719588467223e-05,-4.9482279743279897e-05
4616,6.183503811234388e-05,0,2.059617184783621e-05,-4.123886626450767e-05
4617,0.00013645347001063358,0,7.498930579724379e-05,-6.146416421338979e-05
4620,8.151337725256572e-05,1,0.00014823896645818505,6.672558920561932e-05
4624,0.00011107444213705382,1,0.00027675354175394094,0.00016567909961688712
4625,0.0001137899182958165,0,6.47493736995081e-05,-4.904054459630839e-05
4627,6.734952359731634e-05,1,0.00010654573230536257,3.919620870804623e-05
4628,0.0001745476120664162,0,8.846756610862583e-05,-8.608004595779038e-05
4630,8.873719988469143e-05,0,3.3366731761646997e-05,-5.537046812304443e-05
4632,0.00010940728438369033,1,0.00015559823516903915,4.619095078534881e-05
4634,0.00010716815296406421,0,6.070790083814205e-05,-4.646025212592216e-05
4635,0.00017513545031336714,0,8.816902407081307e-05,-8.696642624255408e-05
4639,5.56694750317525e-05,0,2.473450692121332e-05,-3.0934968110539175e-05
4641,6.267868512891507e-05,1,9.20493383638663e-05,2.9370653234951237e-05
4642,8.188965773271335e-05,0,3.618322170317411e-05,-4.5706436029539236e-05
4644,0.00012563841747186417,0,6.18519077328279e-05,-6.378650973903627e-05
4646,0.00020293749177621763,0,0.00010860310546684941,-9.433438630936822e-05
4725,7.077720245028733e-05,1,8.19640323762463e-05,1.1186829925958968e-05
4735,6.821656261828854e-05,1,9.800924058974259e-05,2.9792677971454044e-05
4759,6.532595643716937e-05,0,3.94847269251476e-05,-2.5841229512021772e-05
4794,0.00010199152179743417,1,8.828185455280684e-05,-1.3709667244627321e-05
4969,8.173626025423138e-05,1,0.00011718624272974654,3.544998247551516e-05
5078,4.2216375573189116e-05,0,2.1503377075992694e-05,-2.071299849719642e-05
5170,0.0001425736093784956,0,9.282026744779133e-05,-4.975334193070429e-05
5244,0.0001320846155647147,0,8.140108652109715e-05,-5.0683529043617565e-05
5442,0.00017843432427136038,0,0.00011119214386409672,-6.724218040726366e-05
5538,0.0002329310560920902,0,0.00011412297066357166,-0.00011880808542851854
5673,0.00023666368142634246,0,0.0001463768103188561,-9.028687110748635e-05
5690,7.184772391616229e-05,1,0.00012804951278105425,5.620178886489196e-05
5706,8.033266615687068e-05,1,0.00011525318663743675,3.4920520480566074e-05
5947,0.0004236556117596504,0,0.0003289232587611159,-9.473235299853452e-05
5963,7.370793233203463e-05,0,2.9287575828723255e-05,-4.442035650331138e-05
5980,0.00018363638722929866,0,0.00010296274530406207,-8.067364192523659e-05
6024,6.417802514277947e-05,1,0.00010831691857000947,4.413889342723e-05
6038,6.137865311459376e-05,1,0.00011028516001496165,4.8906506900367894e-05
6048,4.8662852610696925e-05,1,6.487515168735916e-05,1.6212299076662233e-05
6051,4.8119299038940885e-05,1,8.056453881795816e-05,3.244523977901727e-05
6166,5.2528026810136755e-05,0,3.14311497402039e-05,-2.1096877069932858e-05
6591,6.800271202158307e-05,0,3.896838308141434e-05,-2.903432894016873e-05
6758,5.922188025320863e-05,1,8.721559744516282e-05,2.7993717191954196e-05
6912,0.00025849559817374754,0,0.00016982588136315913,-8.866971681058841e-05
7232,0.00021800284859531003,0,0.0001230267954804473,-9.497605311486272e-05
7895,8.546335860597912e-05,0,2.373704746743816e-05,-6.172631113854096e-05
7898,5.7996969300451296e-05,1,8.940525377197288e-05,3.140828447152158e-05
7902,0.00020078845946819112,1,0.0001308838277614988,-6.990463170669233e-05
7903,5.380357667705199e-05,0,1.897437934431045e-05,-3.482919733274154e-05
7905,5.9348425055402654e-05,1,0.00012756962549686192,6.822120044145926e-05
7906,0.00025831249434136305,1,0.00024863285887251536,-9.679635468847695e-06
7907,5.9376580426023354e-05,0,2.516940776557699e-05,-3.4207172660446365e-05
7908,9.261844613253972e-05,0,2.5343220994087706e-05,-6.727522513845201e-05
8118,0.00011132947969772289,0,5.129100304331259e-05,-6.0038476654410295e-05
8414,8.935075352570382e-05,0,6.253717923970788e-05,-2.6813574285995944e-05
8491,0.000685711950656413,0,0.00046022530640104373,-0.00022548664425536922
8610,3.180370817695844e-05,0,1.4249126268777203e-05,-1.7554581908181236e-05
8651,1.647532671717678e-05,1,7.105704842945609e-05,5.4581721712279306e-05
8663,1.6024759663117975e-05,1,6.837613716560336e-05,5.235137750248539e-05
8688,1.6721046585164875e-05,0,4.583818091080222e-06,-1.2137228494084653e-05
8690,4.792829493703282e-05,1,5.587617694962362e-05,7.947882012590802e-06
8718,0.0002762477845070357,0,0.00021958374392027068,-5.666404058676501e-05
8754,0.0001239254011378373,0,5.266236486595727e-05,-7.126303627188002e-05
8761,0.0001330464382830473,1,8.67643832536943e-05,-4.628205502935301e-05
8776,0.0007609789927435587,0,0.0004908365329672227,-0.00027014245977633605
8832,0.00024306505868106846,1,0.00012767866206198642,-0.00011538639661908204
9054,0.0001853192165063941,0,8.554213208967416e-05,-9.977708441671993e-05
9064,0.00016680364489884598,1,0.0002459393274063912,7.913568250754522e-05
9085,9.665375644868072e-05,1,0.00013005376609170145,3.340000964302073e-05
9094,0.00015230969310479816,0,9.133864964830894e-05,-6.097104345648922e-05
9149,0.00013112567668556186,1,0.0005929436333710328,0.0004618179566854709
9289,0.00011663434393386474,0,8.17592960298036e-05,-3.487504790406114e-05
9386,0.0001653145908266223,0,0.00010945493177341049,-5.585965905321182e-05
9595,9.80320596379819e-05,1,6.796841014963149e-05,-3.0063649488350417e-05
9606,8.351533854132189e-05,0,6.132959446626346e-05,-2.2185744075058436e-05
9646,1.9708995632010605e-05,1,6.978792641731575e-05,5.0078930785305145e-05
9684,0.00033366781713359327,1,0.00013070626077171663,-0.00020296155636187664
9894,9.06361070472466e-05,0,8.13103887818371e-05,-9.325718265409494e-06
9937,0.00015846032615702605,0,0.0001181292506831754,-4.033107547385066e-05
9950,5.354065393328808e-05,0,3.533443226956166e-05,-1.8206221663726418e-05
10568,0.00016872397460082698,1,0.0001944254333399151,2.570145873908813e-05
10592,0.00020841849524960243,1,0.00020077225039612565,-7.646244853476783e-06
10679,0.00021178326721604546,0,0.00014058606629218864,-7.119720092385682e-05
10786,8.060859387364625e-05,0,4.5878933869026025e-05,-3.4729660004620224e-05
10849,6.802639353359823e-05,1,7.0177472953365e-05,2.1510794197667702e-06
145,0.00010640463461172681,0,6.435283010142741e-05,-4.20518045102994e-05
274,0.00032384241490985145,1,0.00011924611503473794,-0.00020459629987511351
971,8.814178672662563e-05,0,6.107336477913389e-05,-2.7068421947491736e-05
1043,5.4169672581678844e-05,0,3.211746197174849e-05,-2.2052210609930352e-05
1513,0.00030765272017246724,0,0.00022829765323715211,-7.935506693531512e-05
1889,0.0002035157192752872,0,9.79181064794267e-05,-0.00010559761279586051
2113,5.5560771971124886e-05,0,2.7186774850613414e-05,-2.8373997120511472e-05
2194,5.467420440064882e-05,1,3.7788879799519436e-05,-1.688532460112938e-05
2312,8.933707075591059e-05,0,4.965317747567353e-05,-3.968389328023706e-05
2482,0.00013118588604458232,1,0.00010972475110867777,-2.146113493590455e-05
2910,8.097264576270967e-05,0,4.8143747741042135e-05,-3.282889802166754e-05
2921,5.1554022272193456e-05,0,3.093214195599077e-05,-2.0621880316202683e-05
3018,0.00020695222583258217,0,0.00014825593312048162,-5.869629271210055e-05
3183,5.4345436715608476e-05,0,3.236848951145545e-05,-2.1976947204153024e-05
3336,6.962550063957198e-05,0,4.406701677376431e-05,-2.5558483865807666e-05
3355,3.132778859956119e-05,1,9.609335181363846e-05,6.476556321407727e-05
3450,3.6678785229771054e-05,0,2.323522683165566e-05,-1.3443558398115395e-05
3632,3.8549133832686605e-05,0,3.3144635706897814e-05,-5.4044981257887905e-06
3745,6.701801414736602e-05,1,0.0001439060384824386,7.688802433507259e-05
3845,9.971565187137458e-05,0,6.127971616035749e-05,-3.8435935711017086e-05
4124,0.00021856772678347918,1,0.00011917651540457785,-9.939121137890133e-05
4324,0.0005767313601294556,1,0.00018314777741273186,-0.0003935835827167237
5079,7.160141909240369e-05,1,6.179012483696279e-05,-9.8112942554409e-06
5181,7.117096088584321e-05,1,0.0004708819341045303,0.0003997109732186871
5502,9.144554955015894e-05,1,0.00011243955739915629,2.0994007848997354e-05
5670,0.00012097392089085882,0,4.5889224909215133e-05,-7.508469598164368e-05
5822,6.638428647981358e-05,0,3.350165974322061e-05,-3.288262673659297e-05
5975,5.883419726588133e-05,1,0.0001297494805041235,7.091528323824217e-05
5983,5.969599706916825e-05,1,0.00012162777156991716,6.193177450074892e-05
6616,0.0001300242597594325,0,8.876498403194678e-05,-4.125927572748573e-05
6635,4.285662749544833e-05,0,2.8324558584931356e-05,-1.453206891051697e-05
7747,8.088042486642596e-05,1,0.00027183066341957777,0.0001909502385531518
8083,4.0103564474726746e-05,0,1.9181700114956438e-05,-2.0921864359770307e-05
8209,0.00013415708698383803,0,8.915466063080856e-05,-4.5002426353029474e-05
8213,9.487975797196603e-05,0,5.5521412599792805e-05,-3.935834537217323e-05
8298,0.00019200120779511325,0,0.0001050838179903863,-8.691738980472694e-05
8637,5.002401416613183e-05,0,2.1561928520714827e-05,-2.8462085645417004e-05
8780,0.0001313282908121886,1,5.6020800372093866e-05,-7.530749044009472e-05
8787,0.0005562237380744594,0,0.000372015533390532,-0.0001842082046839274
8788,0.00011953865432885159,0,7.260819354970012e-05,-4.6930460779151474e-05
8927,0.0006910693673975641,0,0.0004844081902719692,-0.00020666117712559486
8959,0.000666936003489823,1,0.00015634465588649943,-0.0005105913476033236
8970,6.63276373013805e-05,0,2.267158014662807e-05,-4.3656057154752424e-05
8971,5.286632409761665e-05,1,0.00010947582185987473,5.660949776225808e-05
9598,0.0002052009841120023,1,0.00015030367229431921,-5.48973118176831e-05
9659,0.0008518735727773742,0,0.0005261769573056075,-0.00032569661547176675
9660,7.549496485690625e-05,0,5.3360864731565105e-05,-2.2134100125341146e-05
9661,0.0007264593614086549,0,0.0004619923814430512,-0.0002644669799656037
9667,0.00012986949039330326,1,0.00010914973065200341,-2.071975974129985e-05
9670,8.287979252658236e-05,1,0.00011672394983892458,3.3844157312342226e-05
9674,8.652373978612228e-05,1,9.580030161288057e-05,9.27656182675829e-06
9675,6.96706718214217e-05,1,9.134882125638101e-05,2.1678149434959312e-05
9678,0.0005736010776226968,0,0.0003676092145511149,-0.00020599186307158185
9683,6.803095688667173e-05,1,3.5269397682069456e-05,-3.2761559204602275e-05
9697,0.00031274964034478064,0,0.00022428455633557615,-8.846508400920449e-05
9699,6.542758541393701e-05,1,8.665966348356831e-05,2.12320780696313e-05
9701,7.986452139394203e-05,0,4.043944503368953e-05,-3.9425076360252495e-05
9703,7.829541687610825e-05,1,4.9367737219542076e-05,-2.8927679656566178e-05
9704,0.0010330685013353747,1,0.00019862068169899195,-0.0008344478196363827
9705,7.425170660164517e-05,0,5.4734344061733105e-05,-1.951736253991207e-05
9706,9.193004580629023e-05,0,5.961143538351674e-05,-3.23186104227735e-05
9960,0.00012028014499341122,1,6.581720906758107e-05,-5.4462935925830145e-05
9983,8.945171280260052e-05,0,5.1798837165506474e-05,-3.765287563709405e-05
10169,4.22310296715339e-05,1,7.646512004097715e-05,3.423409036944325e-05
10203,0.00015513631119990726,1,0.00015427356683923396,-8.627443606732982e-07
10246,7.12119032762559e-05,1,2.9092390105355295e-05,-4.21195131709006e-05
10394,0.00011682197863911484,1,0.00012794403534470053,1.1122056705585695e-05
10636,0.00012684583366259967,1,9.993743414757004e-05,-2.6908399515029627e-05
10650,5.150446592437748e-05,0,2.420996727713829e-05,-2.7294498647239192e-05
10860,7.18773269915256e-05,1,6.30695438050291e-05,-8.807783186496503e-06
144,0.00010183638082989432,1,0.0003508867298203699,0.0002490503489904756
203,7.243182379867097e-05,1,0.0001516030538824503,7.917123008377933e-05
205,0.00010258566509731054,1,0.0001464354607173632,4.384979562005266e-05
219,0.00010679057525225101,1,0.00013970796212434144,3.291738687209043e-05
