source,target,weight
1149992883853910016,1159822335752454145,1
1149992883853910016,1160660939970101248,1
1149992883853910016,1161557579895644160,1
1149992883853910016,1161976975726018561,2
1149992883853910016,1162294109555609600,1
1149992883853910016,1162796841769021440,4
1149992883853910016,1163011472290734080,1
1149992883853910016,1163020229087244288,1
1149992883853910016,1163037621926469632,1
1149992883853910016,1163343223835828224,1
1149992883853910016,1163348421215969280,1
1149992883853910016,1164356359380459520,3
1149992883853910016,1165201393503756288,1
1149992883853910016,1168037637430620160,3
1149992883853910016,1168426673282453505,5
1149992883853910016,1168439314897887232,5
1149992883853910016,1168651253951467522,1
1149992883853910016,1168717762618953728,1
1149992883853910016,1168807395709149184,1
1149992883853910016,1180851810409598981,1
1149992883853910016,1181544257380855810,1
1149992883853910016,1181973934813716480,1
1149992883853910016,1182509611800236033,1
1149992883853910016,1183408519296540676,6
1149992883853910016,1183653334533791744,6
1149992883853910016,1184303485728296960,1
1149992883853910016,1186585406306836480,1
1149992883853910016,1186710880798543873,1
1149992883853910016,1186939829818482688,1
1149992883853910016,1186961995205107717,6
1149992883853910016,1186967220196380673,6
1149992883853910016,1186975216666365952,5
1149992883853910016,1186976443567411201,6
1149992883853910016,1187349162767114240,6
1149992883853910016,1187352787404951552,6
1149992883853910016,1187361540451774466,6
1149992883853910016,1187378288085340162,6
1149992883853910016,1187446061792669697,6
1149992883853910016,1187801286298632192,1
1149992883853910016,1187833346371526657,1
1149992883853910016,1189149014798819328,1
1149992883853910016,1189479573789933569,1
1149992883853910016,1189515202145988609,1
1149992883853910016,1189800541339209728,1
1149992883853910016,1201478361681420294,1
1149992883853910016,1202208293478785024,1
1149992883853910016,1202269481218826240,1
1149992883853910016,1202879370316132352,1
1149992883853910016,1204334058198704128,2
1149992883853910016,1204965814832652288,1
1149992883853910016,1205146767538282498,1
1149992883853910016,1205179473013944321,1
1149992883853910016,1205939996810784768,1
1149992883853910016,1205947827152662528,1
1149992883853910016,1205974553853386752,2
1149992883853910016,1206178735805882369,1
1149992883853910016,1206184434061447168,1
1149992883853910016,1206197515781062656,1
1149992883853910016,1206486758042619904,1
1149992883853910016,1206794452561383424,1
1149992883853910016,1207974271693266944,1
1149992883853910016,1209293615287144449,1
1149992883853910016,1210434390402179072,1
1149992883853910016,1211663400922574849,1
1149992883853910016,1211700055603855360,1
1149992883853910016,1212064761300566017,2
1149992883853910016,1212077699281371137,1
1149992883853910016,1212343654813175808,1
1149992883853910016,1212521395638304768,1
1149992883853910016,1213409121812275205,1
1149992883853910016,1214141790590316544,1
1149992883853910016,1215424743869964288,1
1149992883853910016,1216044826543775744,1
1149992883853910016,1216331347121311744,1
1149992883853910016,1216491123889311745,1
1149992883853910016,1217794630584098816,1
1149992883853910016,1218549505886343174,1
1149992883853910016,1219408899532394497,1
1149992883853910016,1220091488266223623,1
1149992883853910016,1220199144473735168,1
1149992883853910016,1220212626220818432,1
1149992883853910016,1220658667705503747,1
1149992883853910016,1221161969081712640,1
1149992883853910016,1221354654560407552,1
1149992883853910016,1221385380739649536,1
1149992883853910016,1221707382918668294,1
1149992883853910016,1224423427995586565,1
1149992883853910016,1225020764501364736,1
1149992883853910016,1225064692034523137,1
1149992883853910016,1225157579497754624,1
1149992883853910016,1225836211123752963,3
1149992883853910016,1226101963579887617,1
1149992883853910016,1226539841036455941,1
1149992883853910016,1226570163111239680,1
1149992883853910016,1226959024924413953,1
1149992883853910016,1227132860647329793,1
1149992883853910016,1227135731665186817,1
1149992883853910016,1227338316363816960,1
1149992883853910016,1227674868050690054,1
1149992883853910016,1227703871432249344,1
1149992883853910016,1227760319717629953,1
1149992883853910016,1227848621925847040,1
1149992883853910016,1227896429139484672,1
1149992883853910016,1228621167658815489,1
1149992883853910016,1228669171636015105,1
1149992883853910016,1228809084633309184,1
1149992883853910016,1229072104823279616,1
1149992883853910016,1229105182270730240,1
1149992883853910016,1229663695049023489,1
1149992883853910016,1229682222455808002,1
1149992883853910016,1229775734757085185,1
1149992883853910016,1229791772894736384,3
1149992883853910016,1229812513396662276,3
1149992883853910016,1229837651190190083,1
1149992883853910016,1229858686811635712,1
1149992883853910016,1230155500001558530,2
1149992883853910016,1230211766501695488,1
1149992883853910016,1230220269366784000,1
1149992883853910016,1230251448501440512,1
1149992883853910016,1230380554534686720,1
1149992883853910016,1230531083327983621,1
1149992883853910016,1230569416854650882,1
1149992883853910016,1230581988949733384,1
1149992883853910016,1230589451048554502,1
1149992883853910016,1230624258037972992,1
1149992883853910016,1230941529688170497,1
1149992883853910016,1230965423048359937,1
1149992883853910016,1231444174815322113,1
1149992883853910016,1231488582159724544,1
1149992883853910016,1231854433576849415,1
1149992883853910016,1231954505752817664,1
1149992883853910016,1232060859108687873,1
1149992883853910016,1232283004539531266,1
1149992883853910016,1232610888156360706,1
1149992883853910016,1233034419356815362,1
1149992883853910016,1233299364304637954,1
1149992883853910016,1233407677142794242,1
1149992883853910016,1233845199165628423,1
1149992883853910016,1234059604990078976,1
1149992883853910016,1234172768607883264,1
1149992883853910016,1234181454344728576,1
1149992883853910016,1234203709548134400,1
1149992883853910016,1234507463229165575,1
1149992883853910016,1234604834105544704,1
1149992883853910016,1234758142308864000,1
1149992883853910016,1234783804054802437,1
1149992883853910016,1234826678637125632,1
1150018278036836352,1142335718578106368,6
1150018278036836352,1142354059959123968,10
1150018278036836352,1142358070611324929,10
1150018278036836352,1142362675877502976,1
1150018278036836352,1142417031876104192,5
1150018278036836352,1142519481022976000,1
1150018278036836352,1142529737677516802,1
1150018278036836352,1142674800529354752,2
1150018278036836352,1142862753977290752,1
1150018278036836352,1142865642351136768,1
1150018278036836352,1142885064348504064,1
1150018278036836352,1142905867064545281,2
1150018278036836352,1143089883734560768,1
1150018278036836352,1143147666492276736,1
1150018278036836352,1143152426083479553,1
1150018278036836352,1143181916541267973,1
1150018278036836352,1143210469097914370,1
1150018278036836352,1143393737269288960,1
1150018278036836352,1143514054050422785,1
1150018278036836352,1143613763645575168,1
1150018278036836352,1143622307648299013,1
1150018278036836352,1143792227736592384,1
1150018278036836352,1143824463907082240,1
1150018278036836352,1144075999925157888,1
1150018278036836352,1144294672292036608,1
1150018278036836352,1144392689321959424,1
1150018278036836352,1144567829267529728,6
1150018278036836352,1144571508771164162,7
1150018278036836352,1144572671059005440,6
1150018278036836352,1144574131091980293,6
1150018278036836352,1144574613164363776,6
1150018278036836352,1144579689140432897,6
1150018278036836352,1144583740879978497,7
1150018278036836352,1144613436179062784,6
1150018278036836352,1144688130689290241,1
1150018278036836352,1144867769499955207,7
1150018278036836352,1144882152544382976,1
1150018278036836352,1145581637738086402,1
1150018278036836352,1145584776444895233,1
1150018278036836352,1145587779742707712,1
1150018278036836352,1145631012778438656,1
1150018278036836352,1146283432806428673,1
1150018278036836352,1146497863695908865,2
1150018278036836352,1146680347746275328,2
1150018278036836352,1147611131495817217,1
1150018278036836352,1147812652422455296,7
1150018278036836352,1147823124320096259,1
1150018278036836352,1148001872852213761,1
1150018278036836352,1148152470855671809,1
1150018278036836352,1148310522716131328,1
1150018278036836352,1148613386504232960,2
1150018278036836352,1148633622196424704,2
1150018278036836352,1148870508043231232,1
1150018278036836352,1148958869328191489,2
1150018278036836352,1149280461329510401,3
1150018278036836352,1149714543867768832,1
1150018278036836352,1149767535782518785,1
1150018278036836352,1149840229207085062,1
1150018278036836352,1149954921489416192,1
1150018278036836352,1149992883853910016,6
1150018278036836352,1150018278036836352,20
1150018278036836352,1150022725852946433,8
1150018278036836352,1150042626072207360,6
1150018278036836352,1150075818107969536,1
1150018278036836352,1150354557295308801,1
1150018278036836352,1150426544726138881,1
1150018278036836352,1150722020965044224,5
1150018278036836352,1150881019542867968,3
1150018278036836352,1151051063631536128,2
1150018278036836352,1151474694790496256,7
1150018278036836352,1152113464871149568,1
1150018278036836352,1152240639129481216,1
1150018278036836352,1152250498025709574,2
1150018278036836352,1152300102381273094,1
1150018278036836352,1152448695029456896,3
1150018278036836352,1152844709964001281,2
1150018278036836352,1152862853654822912,3
1150018278036836352,1152885439952564224,2
1150018278036836352,1152895676486955008,2
1150018278036836352,1152896100501602304,1
1150018278036836352,1152942457522458624,6
1150018278036836352,1153033723580780544,1
1150018278036836352,1153047991441416194,2
1150018278036836352,1153332622296256512,1
1150018278036836352,1154026171350298635,1
1150018278036836352,1155441253439483904,1
1150018278036836352,1155469918017609734,1
1150018278036836352,1155481828008050695,1
1150018278036836352,1155491583036289025,1
1150018278036836352,1156520690922733568,1
1150018278036836352,1156520829590614016,1
1150018278036836352,1156642707315548160,1
1150018278036836352,1156660721582821376,1
1150018278036836352,1156678215793958912,1
1150018278036836352,1156801998328606720,1
1150018278036836352,1157227046591959040,1
1150018278036836352,1157271221236617216,1
1150018278036836352,1157555317778964480,1
1150018278036836352,1157618079716773888,1
1150018278036836352,1158038921047093248,1
1150018278036836352,1158049051855728646,1
1150018278036836352,1158065924987129857,1
1150018278036836352,1158087143190880257,1
1150018278036836352,1158091554692706305,1
1150018278036836352,1158264954476224512,1
1150018278036836352,1158370170538201092,1
1150018278036836352,1158452885983772679,1
1150018278036836352,1159109073612226565,3
1150018278036836352,1159111804108361728,2
1150018278036836352,1159111909628698625,1
1150018278036836352,1159182019307429889,1
1150018278036836352,1159452678088474625,1
1150018278036836352,1159822335752454145,1
1150018278036836352,1160660939970101248,1
1150018278036836352,1161557579895644160,1
1150018278036836352,1161976975726018561,1
1150018278036836352,1162294109555609600,1
1150018278036836352,1162796841769021440,5
1150018278036836352,1163011472290734080,2
1150018278036836352,1163020229087244288,1
1150018278036836352,1163037621926469632,2
1150018278036836352,1163049843260055552,1
1150018278036836352,1163343223835828224,1
1150018278036836352,1163348421215969280,1
1150018278036836352,1164356359380459520,2
1150018278036836352,1165201393503756288,1
1150018278036836352,1168037637430620160,4
1150018278036836352,1168426673282453505,6
1150018278036836352,1168439314897887232,10
1150018278036836352,1168651253951467522,1
1150018278036836352,1168717762618953728,1
1150018278036836352,1168807395709149184,1
1150018278036836352,1180851810409598981,1
1150018278036836352,1181544257380855810,1
1150018278036836352,1181973934813716480,3
1150018278036836352,1182509611800236033,1
1150018278036836352,1183400915023343617,1
1150018278036836352,1183408519296540676,12
1150018278036836352,1183653334533791744,6
1150018278036836352,1184303485728296960,1
1150018278036836352,1186585406306836480,1
1150018278036836352,1186710880798543873,1
1150018278036836352,1186939829818482688,1
1150018278036836352,1186961995205107717,6
1150018278036836352,1186967220196380673,6
1150018278036836352,1186975216666365952,10
1150018278036836352,1186976443567411201,9
1150018278036836352,1187349162767114240,9
1150018278036836352,1187352787404951552,9
1150018278036836352,1187361540451774466,9
1150018278036836352,1187378288085340162,9
1150018278036836352,1187446061792669697,9
1150018278036836352,1187801286298632192,3
1150018278036836352,1187833346371526657,1
1150018278036836352,1189149014798819328,1
1150018278036836352,1189479573789933569,1
1150018278036836352,1189506448436482048,1
1150018278036836352,1189515202145988609,1
1150018278036836352,1189800541339209728,1
1150018278036836352,1201478361681420294,1
1150018278036836352,1202208293478785024,1
1150018278036836352,1202269481218826240,1
1150018278036836352,1202879370316132352,1
1150018278036836352,1204334058198704128,1
1150018278036836352,1204965814832652288,1
1150018278036836352,1205146767538282498,1
1150018278036836352,1205179473013944321,1
1150018278036836352,1205939996810784768,1
1150018278036836352,1205947827152662528,1
1150018278036836352,1205974553853386752,1
1150018278036836352,1206178735805882369,1
1150018278036836352,1206184434061447168,1
1150018278036836352,1206197515781062656,1
1150018278036836352,1206486758042619904,1
1150018278036836352,1206794452561383424,1
1150018278036836352,1207974271693266944,1
1150018278036836352,1209293615287144449,1
1150018278036836352,1210434390402179072,1
1150018278036836352,1211663400922574849,1
1150018278036836352,1211700055603855360,2
1150018278036836352,1212064761300566017,1
1150018278036836352,1212077699281371137,1
1150018278036836352,1212343654813175808,1
1150018278036836352,1212521395638304768,1
1150018278036836352,1213409121812275205,1
1150018278036836352,1214141790590316544,1
1150018278036836352,1215424743869964288,1
1150018278036836352,1216044826543775744,1
1150018278036836352,1216331347121311744,1
1150018278036836352,1216491123889311745,1
1150018278036836352,1217794630584098816,1
1150018278036836352,1218549505886343174,1
1150018278036836352,1219408899532394497,2
1150018278036836352,1220091488266223623,1
1150018278036836352,1220199144473735168,1
1150018278036836352,1220212626220818432,1
1150018278036836352,1220658667705503747,1
1150018278036836352,1221161969081712640,1
1150018278036836352,1221354654560407552,1
1150018278036836352,1221385380739649536,1
1150018278036836352,1221707382918668294,3
1150018278036836352,1224423427995586565,2
1150018278036836352,1225020764501364736,1
1150018278036836352,1225064692034523137,1
1150018278036836352,1225157579497754624,1
1150018278036836352,1225836211123752963,2
1150018278036836352,1226101963579887617,1
1150018278036836352,1226539841036455941,1
1150018278036836352,1226570163111239680,1
1150018278036836352,1226959024924413953,1
1150018278036836352,1227132860647329793,1
1150018278036836352,1227135731665186817,1
1150018278036836352,1227338316363816960,1
1150018278036836352,1227674868050690054,1
1150018278036836352,1227703871432249344,1
1150018278036836352,1227760319717629953,1
1150018278036836352,1227848621925847040,1
1150018278036836352,1227896429139484672,1
1150018278036836352,1228621167658815489,1
1150018278036836352,1228669171636015105,1
1150018278036836352,1228809084633309184,1
1150018278036836352,1229072104823279616,1
1150018278036836352,1229105182270730240,1
1150018278036836352,1229663695049023489,1
1150018278036836352,1229682222455808002,1
1150018278036836352,1229775734757085185,1
1150018278036836352,1229791772894736384,3
1150018278036836352,1229805783141027847,1
1150018278036836352,1229812513396662276,4
1150018278036836352,1229837651190190083,1
1150018278036836352,1229858686811635712,1
1150018278036836352,1230155500001558530,2
1150018278036836352,1230211766501695488,1
1150018278036836352,1230220269366784000,1
1150018278036836352,1230251448501440512,1
1150018278036836352,1230380554534686720,1
1150018278036836352,1230531083327983621,1
1150018278036836352,1230569416854650882,1
1150018278036836352,1230581988949733384,1
1150018278036836352,1230589451048554502,2
1150018278036836352,1230624258037972992,2
1150018278036836352,1230941529688170497,1
1150018278036836352,1230965423048359937,1
1150018278036836352,1231444174815322113,1
1150018278036836352,1231488582159724544,1
1150018278036836352,1231854433576849415,1
1150018278036836352,1231954505752817664,1
1150018278036836352,1232060859108687873,1
1150018278036836352,1232283004539531266,1
1150018278036836352,1232610888156360706,1
1150018278036836352,1233034419356815362,1
1150018278036836352,1233299364304637954,1
1150018278036836352,1233407677142794242,2
1150018278036836352,1233845199165628423,2
1150018278036836352,1234059604990078976,2
1150018278036836352,1234107251218141186,1
1150018278036836352,1234172768607883264,1
1150018278036836352,1234181454344728576,2
1150018278036836352,1234203709548134400,1
1150018278036836352,1234507463229165575,1
1150018278036836352,1234604834105544704,2
1150018278036836352,1234758142308864000,1
1150018278036836352,1234783804054802437,1
1150018278036836352,1234826678637125632,1
1150022725852946433,1142335718578106368,6
1150022725852946433,1142354059959123968,7
1150022725852946433,1142358070611324929,7
1150022725852946433,1142362675877502976,1
1150022725852946433,1142417031876104192,2
1150022725852946433,1142519481022976000,1
1150022725852946433,1142529737677516802,1
1150022725852946433,1142674800529354752,1
1150022725852946433,1142862753977290752,1
1150022725852946433,1142865642351136768,1
1150022725852946433,1142885064348504064,1
1150022725852946433,1142905867064545281,2
1150022725852946433,1143089883734560768,1
1150022725852946433,1143147666492276736,1
1150022725852946433,1143152426083479553,1
1150022725852946433,1143181916541267973,1
1150022725852946433,1143210469097914370,1
1150022725852946433,1143393737269288960,1
1150022725852946433,1143514054050422785,1
1150022725852946433,1143613763645575168,1
1150022725852946433,1143622307648299013,1
1150022725852946433,1143792227736592384,1
1150022725852946433,1143824463907082240,1
1150022725852946433,1144075999925157888,1
1150022725852946433,1144294672292036608,1
1150022725852946433,1144392689321959424,1
1150022725852946433,1144567829267529728,6
1150022725852946433,1144571508771164162,7
1150022725852946433,1144572671059005440,7
1150022725852946433,1144574131091980293,6
1150022725852946433,1144574613164363776,7
1150022725852946433,1144579689140432897,7
1150022725852946433,1144583740879978497,7
1150022725852946433,1144613436179062784,7
1150022725852946433,1144688130689290241,1
1150022725852946433,1144867769499955207,6
1150022725852946433,1144882152544382976,1
1150022725852946433,1145581637738086402,1
1150022725852946433,1145584776444895233,1
1150022725852946433,1145587779742707712,1
1150022725852946433,1145631012778438656,1
1150022725852946433,1146283432806428673,1
1150022725852946433,1146497863695908865,1
1150022725852946433,1146680347746275328,2
1150022725852946433,1147611131495817217,1
1150022725852946433,1147812652422455296,7
1150022725852946433,1147823124320096259,1
1150022725852946433,1148001872852213761,1
1150022725852946433,1148152470855671809,1
1150022725852946433,1148310522716131328,1
1150022725852946433,1148613386504232960,1
1150022725852946433,1148633622196424704,1
1150022725852946433,1148870508043231232,1
1150022725852946433,1148958869328191489,1
1150022725852946433,1149280461329510401,1
1150022725852946433,1149714543867768832,1
1150022725852946433,1149767535782518785,1
1150022725852946433,1149840229207085062,1
1150022725852946433,1149954921489416192,1
1150022725852946433,1149992883853910016,6
1150022725852946433,1150018278036836352,8
1150022725852946433,1150022725852946433,14
1150022725852946433,1150042626072207360,9
1150022725852946433,1150075818107969536,1
1150022725852946433,1150354557295308801,1
1150022725852946433,1150426544726138881,1
1150022725852946433,1150722020965044224,4
1150022725852946433,1150881019542867968,1
1150022725852946433,1151051063631536128,1
1150022725852946433,1151474694790496256,4
1150022725852946433,1152113464871149568,1
1150022725852946433,1152240639129481216,1
1150022725852946433,1152250498025709574,1
1150022725852946433,1152300102381273094,1
1150022725852946433,1152448695029456896,1
1150022725852946433,1152844709964001281,1
1150022725852946433,1152862853654822912,1
1150022725852946433,1152885439952564224,1
1150022725852946433,1152895676486955008,1
1150022725852946433,1152896100501602304,1
1150022725852946433,1152942457522458624,7
1150022725852946433,1153033723580780544,1
1150022725852946433,1153047991441416194,1
1150022725852946433,1153332622296256512,1
1150022725852946433,1154026171350298635,1
1150022725852946433,1155441253439483904,1
1150022725852946433,1155469918017609734,1
1150022725852946433,1155481828008050695,1
1150022725852946433,1155491583036289025,1
1150022725852946433,1156520690922733568,1
1150022725852946433,1156520829590614016,1
1150022725852946433,1156642707315548160,1
1150022725852946433,1156660721582821376,1
1150022725852946433,1156678215793958912,1
1150022725852946433,1156801998328606720,1
1150022725852946433,1157227046591959040,1
1150022725852946433,1157271221236617216,1
1150022725852946433,1157555317778964480,1
1150022725852946433,1157618079716773888,1
1150022725852946433,1158038921047093248,1
1150022725852946433,1158049051855728646,1
1150022725852946433,1158065924987129857,1
1150022725852946433,1158087143190880257,1
1150022725852946433,1158091554692706305,1
1150022725852946433,1158264954476224512,1
1150022725852946433,1158370170538201092,1
1150022725852946433,1158452885983772679,1
1150022725852946433,1159109073612226565,3
1150022725852946433,1159111804108361728,2
1150022725852946433,1159111909628698625,1
1150022725852946433,1159182019307429889,1
1150022725852946433,1159452678088474625,1
1150022725852946433,1159822335752454145,1
1150022725852946433,1160660939970101248,1
1150022725852946433,1161557579895644160,1
1150022725852946433,1161976975726018561,1
1150022725852946433,1162294109555609600,1
1150022725852946433,1162796841769021440,6
1150022725852946433,1163011472290734080,1
1150022725852946433,1163020229087244288,1
1150022725852946433,1163037621926469632,1
1150022725852946433,1163343223835828224,1
1150022725852946433,1163348421215969280,1
1150022725852946433,1164356359380459520,1
1150022725852946433,1165201393503756288,1
1150022725852946433,1168037637430620160,4
1150022725852946433,1168426673282453505,6
1150022725852946433,1168439314897887232,6
1150022725852946433,1168651253951467522,1
1150022725852946433,1168717762618953728,1
1150022725852946433,1168807395709149184,1
1150022725852946433,1180851810409598981,1
1150022725852946433,1181544257380855810,1
1150022725852946433,1181973934813716480,1
1150022725852946433,1182509611800236033,1
1150022725852946433,1183400915023343617,1
1150022725852946433,1183408519296540676,9
1150022725852946433,1183653334533791744,6
1150022725852946433,1184303485728296960,1
1150022725852946433,1186585406306836480,1
1150022725852946433,1186710880798543873,1
1150022725852946433,1186939829818482688,1
1150022725852946433,1186961995205107717,6
1150022725852946433,1186967220196380673,6
1150022725852946433,1186975216666365952,6
1150022725852946433,1186976443567411201,6
1150022725852946433,1187349162767114240,7
1150022725852946433,1187352787404951552,7
1150022725852946433,1187361540451774466,6
1150022725852946433,1187378288085340162,7
1150022725852946433,1187446061792669697,6
1150022725852946433,1187801286298632192,1
1150022725852946433,1187833346371526657,1
1150022725852946433,1189149014798819328,1
1150022725852946433,1189479573789933569,1
1150022725852946433,1189515202145988609,1
1150022725852946433,1189800541339209728,1
1150022725852946433,1201478361681420294,1
1150022725852946433,1202208293478785024,1
1150022725852946433,1202269481218826240,1
1150022725852946433,1202879370316132352,1
1150022725852946433,1204334058198704128,1
1150022725852946433,1204965814832652288,1
1150022725852946433,1205146767538282498,1
1150022725852946433,1205179473013944321,1
1150022725852946433,1205939996810784768,1
1150022725852946433,1205947827152662528,1
1150022725852946433,1205974553853386752,1
1150022725852946433,1206178735805882369,1
1150022725852946433,1206184434061447168,1
1150022725852946433,1206197515781062656,1
1150022725852946433,1206486758042619904,1
1150022725852946433,1206794452561383424,1
1150022725852946433,1207974271693266944,1
1150022725852946433,1209293615287144449,1
1150022725852946433,1210434390402179072,1
1150022725852946433,1211663400922574849,1
1150022725852946433,1211700055603855360,1
1150022725852946433,1212064761300566017,1
1150022725852946433,1212077699281371137,1
1150022725852946433,1212343654813175808,1
1150022725852946433,1212521395638304768,1
1150022725852946433,1213409121812275205,1
1150022725852946433,1214141790590316544,1
1150022725852946433,1215424743869964288,1
1150022725852946433,1216044826543775744,1
1150022725852946433,1216331347121311744,1
1150022725852946433,1216491123889311745,1
1150022725852946433,1217794630584098816,1
1150022725852946433,1218549505886343174,1
1150022725852946433,1219408899532394497,1
1150022725852946433,1220091488266223623,1
1150022725852946433,1220199144473735168,1
1150022725852946433,1220212626220818432,1
1150022725852946433,1220658667705503747,1
1150022725852946433,1221161969081712640,1
1150022725852946433,1221354654560407552,1
1150022725852946433,1221385380739649536,1
1150022725852946433,1221707382918668294,2
1150022725852946433,1224423427995586565,1
1150022725852946433,1225020764501364736,1
1150022725852946433,1225064692034523137,1
1150022725852946433,1225157579497754624,1
1150022725852946433,1225836211123752963,2
1150022725852946433,1226101963579887617,1
1150022725852946433,1226539841036455941,1
1150022725852946433,1226570163111239680,1
1150022725852946433,1226959024924413953,1
1150022725852946433,1227132860647329793,1
1150022725852946433,1227135731665186817,1
1150022725852946433,1227338316363816960,1
1150022725852946433,1227674868050690054,1
1150022725852946433,1227703871432249344,1
1150022725852946433,1227760319717629953,1
1150022725852946433,1227848621925847040,1
1150022725852946433,1227896429139484672,1
1150022725852946433,1228621167658815489,1
1150022725852946433,1228669171636015105,1
1150022725852946433,1228809084633309184,1
1150022725852946433,1229072104823279616,1
1150022725852946433,1229105182270730240,1
1150022725852946433,1229663695049023489,1
1150022725852946433,1229682222455808002,1
1150022725852946433,1229775734757085185,1
1150022725852946433,1229791772894736384,3
1150022725852946433,1229812513396662276,3
1150022725852946433,1229837651190190083,1
1150022725852946433,1229858686811635712,1
1150022725852946433,1230155500001558530,2
1150022725852946433,1230211766501695488,1
1150022725852946433,1230220269366784000,1
1150022725852946433,1230251448501440512,1
1150022725852946433,1230380554534686720,1
1150022725852946433,1230531083327983621,1
1150022725852946433,1230569416854650882,1
1150022725852946433,1230581988949733384,1
1150022725852946433,1230589451048554502,1
1150022725852946433,1230624258037972992,1
1150022725852946433,1230941529688170497,1
1150022725852946433,1230965423048359937,1
1150022725852946433,1231444174815322113,1
1150022725852946433,1231488582159724544,1
1150022725852946433,1231854433576849415,1
1150022725852946433,1231954505752817664,1
1150022725852946433,1232060859108687873,1
1150022725852946433,1232283004539531266,1
1150022725852946433,1232610888156360706,1
1150022725852946433,1233034419356815362,1
1150022725852946433,1233299364304637954,1
1150022725852946433,1233407677142794242,2
1150022725852946433,1233845199165628423,1
1150022725852946433,1234059604990078976,1
1150022725852946433,1234107251218141186,1
1150022725852946433,1234172768607883264,1
1150022725852946433,1234181454344728576,1
1150022725852946433,1234203709548134400,1
1150022725852946433,1234507463229165575,1
1150022725852946433,1234604834105544704,1
1150022725852946433,1234758142308864000,1
1150022725852946433,1234783804054802437,2
1150022725852946433,1234826678637125632,1
1150042626072207360,1142335718578106368,5
1150042626072207360,1142354059959123968,5
1150042626072207360,1142358070611324929,6
1150042626072207360,1143353910482092033,1
1150042626072207360,1143379962847739904,1
1150042626072207360,1143414153505320961,1
1150042626072207360,1144567829267529728,5
1150042626072207360,1144571508771164162,6
1150042626072207360,1144572671059005440,7
1150042626072207360,1144574131091980293,5
1150042626072207360,1144574613164363776,7
1150042626072207360,1144579689140432897,6
1150042626072207360,1144583740879978497,6
1150042626072207360,1144613436179062784,6
1150042626072207360,1144867769499955207,5
1150042626072207360,1145364792359706626,1
1150042626072207360,1145379874212741120,1
1150042626072207360,1145582740202561537,1
1150042626072207360,1145625484211998720,1
1150042626072207360,1145737158134771712,1
1150042626072207360,1146497863695908865,1
1150042626072207360,1146774453017358337,1
1150042626072207360,1147812652422455296,6
1150042626072207360,1149714543867768832,2
1150042626072207360,1149992883853910016,5
1150042626072207360,1150018278036836352,6
1150042626072207360,1150022725852946433,9
1150042626072207360,1150042626072207360,20
1150042626072207360,1150722020965044224,3
1150042626072207360,1151474694790496256,3
1150042626072207360,1152240639129481216,1
1150042626072207360,1152895676486955008,1
1150042626072207360,1152942457522458624,6
1150042626072207360,1154736278191181825,1
1150042626072207360,1155858104908701697,1
1150042626072207360,1156527285958262786,1
1150042626072207360,1158038921047093248,1
1150042626072207360,1158049051855728646,2
1150042626072207360,1158224700474105856,1
1150042626072207360,1159109073612226565,1
1150042626072207360,1159797556307791873,1
1150042626072207360,1161577095170072576,1
1150042626072207360,1162294109555609600,1
1150042626072207360,1162796841769021440,5
1150042626072207360,1163037621926469632,1
1150042626072207360,1163049843260055552,2
1150042626072207360,1163343223835828224,1
1150042626072207360,1164872538180247552,1
1150042626072207360,1168037637430620160,2
1150042626072207360,1168426673282453505,4
1150042626072207360,1168439314897887232,4
1150042626072207360,1168616093910523904,1
1150042626072207360,1168618345953992704,1
1150042626072207360,1182509611800236033,1
1150042626072207360,1183400915023343617,1
1150042626072207360,1183408519296540676,8
1150042626072207360,1183653334533791744,6
1150042626072207360,1183695143896924160,1
1150042626072207360,1183850961883807744,1
1150042626072207360,1183965791621914624,1
1150042626072207360,1186961995205107717,5
1150042626072207360,1186967220196380673,5
1150042626072207360,1186975216666365952,4
1150042626072207360,1186976443567411201,6
1150042626072207360,1187349162767114240,7
1150042626072207360,1187352787404951552,7
1150042626072207360,1187361540451774466,7
1150042626072207360,1187378288085340162,7
1150042626072207360,1187446061792669697,6
1150042626072207360,1189506448436482048,1
1150042626072207360,1201427257547509761,1
1150042626072207360,1206133039803355136,1
1150042626072207360,1206178735805882369,1
1150042626072207360,1213199845315485699,1
1150042626072207360,1215650793786953729,1
1150042626072207360,1216423357496905728,1
1150042626072207360,1219933050345267200,1
1150042626072207360,1219993928088334337,1
1150042626072207360,1221354654560407552,1
1150042626072207360,1221369686052524033,1
1150042626072207360,1225836211123752963,1
1150042626072207360,1226539841036455941,1
1150042626072207360,1226570163111239680,1
1150042626072207360,1226674902255710208,1
1150042626072207360,1226959024924413953,1
1150042626072207360,1227132860647329793,1
1150042626072207360,1227135731665186817,1
1150042626072207360,1227338316363816960,1
1150042626072207360,1227760319717629953,1
1150042626072207360,1228665387803402240,1
1150042626072207360,1228669171636015105,1
1150042626072207360,1229121861881155589,1
1150042626072207360,1229132206569816066,1
1150042626072207360,1229149269598384133,1
1150042626072207360,1229791772894736384,2
1150042626072207360,1229805783141027847,1
1150042626072207360,1229812513396662276,2
1150042626072207360,1229842810628644866,1
1150042626072207360,1230155500001558530,1
1150042626072207360,1232435301320015872,1
1150042626072207360,1233034419356815362,1
1150042626072207360,1234107251218141186,1
1150042626072207360,1234783804054802437,2
1150075818107969536,1142335718578106368,1
1150075818107969536,1142354059959123968,1
